player_id,country_code,currency_code,signup_date,acquisition_channel
P-000614,JP,JPY,2025-02-19,email
P-000615,FR,EUR,2026-04-12,storefront_feature
P-000616,BR,BRL,2025-01-18,storefront_feature
P-000617,DE,EUR,2025-05-06,organic
P-000618,BR,BRL,2024-08-03,creator_program
P-000619,CA,USD,2026-05-28,storefront_feature
P-000620,US,USD,2025-10-21,creator_program
P-000621,ES,EUR,2025-09-05,storefront_feature
P-000622,US,USD,2024-07-22,creator_program
P-000623,CA,USD,2026-08-08,creator_program
P-000624,JP,JPY,2025-04-03,organic
P-000625,CA,USD,2024-07-19,creator_program
P-000626,US,USD,2026-06-21,creator_program
P-000627,GB,GBP,2024-10-22,storefront_feature
P-000628,CA,USD,2025-04-11,creator_program
P-000629,ES,EUR,2025-04-25,paid_social
P-000630,AR,BRL,2025-07-29,email
P-000631,CA,USD,2024-08-04,creator_program
P-000632,US,USD,2026-07-28,creator_program
P-000633,CA,USD,2026-03-20,creator_program
P-000634,CA,USD,2026-06-06,email
P-000635,CA,USD,2026-01-19,organic
P-000636,CA,USD,2025-12-27,storefront_feature
P-000637,US,USD,2024-11-04,email
P-000638,US,USD,2025-07-08,storefront_feature
P-000639,GB,GBP,2026-05-24,organic
P-000640,US,USD,2024-07-19,storefront_feature
P-000641,CA,USD,2025-06-27,creator_program
P-000642,US,USD,2025-04-28,paid_social
P-000643,US,USD,2024-07-01,paid_social
P-000644,FR,EUR,2025-05-12,email
P-000645,US,USD,2024-06-16,organic
P-000646,FR,EUR,2024-08-08,organic
P-000647,ES,EUR,2025-06-04,creator_program
P-000648,US,USD,2024-12-26,creator_program
P-000649,BR,BRL,2024-08-25,storefront_feature
P-000650,US,USD,2025-08-03,creator_program
P-000651,JP,JPY,2025-02-19,storefront_feature
P-000652,BR,BRL,2026-04-21,organic
P-000653,JP,JPY,2024-07-24,storefront_feature
P-000654,CA,USD,2025-10-24,storefront_feature
P-000655,AR,BRL,2026-01-09,storefront_feature
P-000656,US,USD,2025-03-17,email
P-000657,AR,BRL,2025-10-16,organic
P-000658,US,USD,2025-06-27,paid_social
P-000659,FR,EUR,2025-07-25,paid_social
P-000660,US,USD,2025-07-21,paid_social
P-000661,FR,EUR,2025-01-11,storefront_feature
P-000662,GB,GBP,2024-10-23,paid_social
P-000663,US,USD,2026-05-01,storefront_feature
P-000664,DE,EUR,2025-01-31,creator_program
P-000665,DE,EUR,2025-03-04,email
P-000666,CA,USD,2024-10-21,email
P-000667,CA,USD,2026-03-16,paid_social
P-000668,DE,EUR,2025-02-11,creator_program
P-000669,JP,JPY,2026-08-06,storefront_feature
P-000670,JP,JPY,2025-06-16,paid_social
P-000671,US,USD,2024-08-02,organic
P-000672,JP,JPY,2026-08-09,creator_program
P-000673,FR,EUR,2025-11-03,email
P-000674,US,USD,2024-09-16,organic
P-000675,CA,USD,2026-07-06,creator_program
P-000676,DE,EUR,2026-04-13,email
P-000677,GB,GBP,2026-06-14,organic
P-000678,US,USD,2025-08-23,organic
P-000679,CA,USD,2025-04-07,paid_social
P-000680,US,USD,2026-06-08,organic
P-000681,CA,USD,2024-11-26,organic
P-000682,US,USD,2025-07-30,storefront_feature
P-000683,CA,USD,2025-07-11,email
P-000684,CA,USD,2025-11-14,storefront_feature
P-000685,AR,BRL,2025-02-09,creator_program
P-000686,BR,BRL,2025-03-07,paid_social
P-000687,BR,BRL,2025-03-25,organic
P-000688,CA,USD,2024-08-06,paid_social
P-000689,JP,JPY,2025-08-12,email
P-000690,US,USD,2024-12-15,storefront_feature
P-000691,CA,USD,2026-07-30,email
P-000692,CA,USD,2026-08-02,paid_social
P-000693,DE,EUR,2026-02-09,paid_social
P-000694,DE,EUR,2026-02-17,email
P-000695,US,USD,2025-02-28,paid_social
P-000696,CA,USD,2025-02-17,paid_social
P-000697,JP,JPY,2026-04-26,organic
P-000698,US,USD,2026-05-17,email
P-000699,CA,USD,2026-05-31,creator_program
P-000700,ES,EUR,2024-07-20,organic
P-000701,CA,USD,2025-05-30,email
P-000702,CA,USD,2024-06-07,creator_program
P-000703,CA,USD,2024-09-02,organic
P-000704,GB,GBP,2024-10-14,organic
P-000705,BR,BRL,2025-08-07,paid_social
P-000706,GB,GBP,2026-02-12,email
P-000707,US,USD,2026-08-07,creator_program
P-000708,BR,BRL,2025-07-14,storefront_feature
P-000709,AR,BRL,2025-11-28,email
P-000710,CA,USD,2026-05-05,paid_social
P-000711,US,USD,2025-07-26,paid_social
P-000712,DE,EUR,2026-02-21,creator_program
P-000713,US,USD,2024-10-25,creator_program
P-000714,BR,BRL,2024-12-06,organic
P-000715,US,USD,2024-11-18,storefront_feature
P-000716,DE,EUR,2024-09-07,paid_social
P-000717,AR,BRL,2025-07-20,organic
P-000718,BR,BRL,2024-12-07,paid_social
P-000719,US,USD,2025-01-01,creator_program
P-000720,CA,USD,2026-02-08,paid_social
P-000721,JP,JPY,2025-02-05,email
P-000722,AR,BRL,2026-05-05,paid_social
P-000723,JP,JPY,2025-01-23,creator_program
P-000724,BR,BRL,2026-04-30,storefront_feature
P-000725,JP,JPY,2024-09-14,organic
P-000726,CA,USD,2025-04-05,paid_social
P-000727,AR,BRL,2025-05-16,creator_program
P-000728,CA,USD,2026-07-06,organic
P-000729,CA,USD,2026-05-20,organic
P-000730,CA,USD,2026-05-31,email
P-000731,BR,BRL,2025-01-10,storefront_feature
P-000732,JP,JPY,2026-02-22,storefront_feature
P-000733,US,USD,2025-01-07,email
P-000734,ES,EUR,2024-12-31,creator_program
P-000735,DE,EUR,2024-06-26,email
P-000736,US,USD,2025-02-07,organic
P-000737,US,USD,2024-07-28,paid_social
P-000738,US,USD,2024-10-03,email
P-000739,CA,USD,2026-04-23,organic
P-000740,CA,USD,2024-08-16,organic
P-000741,ES,EUR,2024-08-24,email
P-000742,BR,BRL,2024-09-25,storefront_feature
P-000743,CA,USD,2024-07-12,email
P-000744,US,USD,2026-05-28,organic
P-000745,AR,BRL,2025-10-11,creator_program
P-000746,US,USD,2024-11-23,paid_social
P-000747,JP,JPY,2025-03-24,paid_social
P-000748,CA,USD,2025-10-30,storefront_feature
P-000749,GB,GBP,2025-11-16,email
P-000750,US,USD,2024-08-19,creator_program
P-000751,CA,USD,2024-12-08,creator_program
P-000752,CA,USD,2026-04-21,creator_program
P-000753,DE,EUR,2025-08-02,storefront_feature
P-000754,GB,GBP,2025-09-01,storefront_feature
P-000755,AR,BRL,2025-05-06,paid_social
P-000756,US,USD,2026-01-08,storefront_feature
P-000757,CA,USD,2025-04-14,storefront_feature
P-000758,BR,BRL,2025-06-12,creator_program
P-000759,DE,EUR,2024-12-27,paid_social
P-000760,CA,USD,2024-12-16,creator_program
P-000761,CA,USD,2026-08-08,paid_social
P-000762,CA,USD,2025-02-20,email
P-000763,FR,EUR,2025-08-21,storefront_feature
P-000764,US,USD,2025-09-18,paid_social
P-000765,BR,BRL,2025-04-30,creator_program
P-000766,US,USD,2026-08-17,storefront_feature
P-000767,CA,USD,2025-06-25,creator_program
P-000768,GB,GBP,2025-06-14,paid_social
P-000769,AR,BRL,2024-06-30,organic
P-000770,ES,EUR,2024-07-10,creator_program
P-000771,US,USD,2026-02-19,paid_social
P-000772,AR,BRL,2025-11-25,email
P-000773,FR,EUR,2026-09-22,creator_program
P-000774,US,USD,2024-12-10,storefront_feature
P-000775,CA,USD,2024-07-14,email
P-000776,AR,BRL,2026-07-21,creator_program
P-000777,CA,USD,2025-08-17,creator_program
P-000778,US,USD,2025-06-11,organic
P-000779,FR,EUR,2026-04-07,email
P-000780,US,USD,2026-01-26,email
P-000781,BR,BRL,2024-10-09,creator_program
P-000782,CA,USD,2026-04-08,storefront_feature
P-000783,AR,BRL,2024-06-25,storefront_feature
P-000784,US,USD,2025-10-16,creator_program
P-000785,CA,USD,2024-11-07,email
P-000786,AR,BRL,2024-06-10,email
P-000787,DE,EUR,2024-07-24,paid_social
P-000788,US,USD,2025-06-22,storefront_feature
P-000789,GB,GBP,2025-08-10,creator_program
P-000790,FR,EUR,2025-09-04,creator_program
P-000791,CA,USD,2025-05-28,email
P-000792,CA,USD,2026-06-12,creator_program
P-000793,JP,JPY,2025-11-11,creator_program
P-000794,BR,BRL,2026-05-27,storefront_feature
P-000795,CA,USD,2026-06-22,email
P-000796,US,USD,2024-08-13,storefront_feature
P-000797,AR,BRL,2025-07-09,email
P-000798,JP,JPY,2025-09-03,organic
P-000799,US,USD,2026-02-26,creator_program
P-000800,ES,EUR,2025-02-28,paid_social
P-000801,CA,USD,2025-12-13,email
P-000802,GB,GBP,2025-02-27,paid_social
P-000803,CA,USD,2024-06-30,organic
P-000804,JP,JPY,2025-11-13,email
P-000805,ES,EUR,2025-06-22,email
P-000806,CA,USD,2024-11-15,creator_program
P-000807,FR,EUR,2025-06-05,storefront_feature
P-000808,JP,JPY,2025-10-08,organic
P-000809,CA,USD,2024-08-25,paid_social
P-000810,US,USD,2025-12-20,paid_social
P-000811,BR,BRL,2026-05-21,email
P-000812,CA,USD,2025-02-25,creator_program
P-000813,US,USD,2024-12-08,email
P-000814,DE,EUR,2025-12-31,paid_social
P-000815,ES,EUR,2025-08-21,creator_program
P-000816,CA,USD,2025-03-24,email
P-000817,US,USD,2026-06-30,email
P-000818,DE,EUR,2025-12-31,creator_program
P-000819,FR,EUR,2026-01-02,organic
P-000820,GB,GBP,2024-09-12,storefront_feature
P-000821,DE,EUR,2025-10-06,creator_program
P-000822,JP,JPY,2026-05-22,paid_social
P-000823,CA,USD,2025-08-27,creator_program
P-000824,BR,BRL,2024-07-31,creator_program
P-000825,CA,USD,2026-02-16,email
P-000826,AR,BRL,2024-12-10,storefront_feature
P-000827,AR,BRL,2025-11-20,email
P-000828,FR,EUR,2024-11-11,organic
P-000829,FR,EUR,2025-10-21,email
P-000830,CA,USD,2026-01-06,paid_social
P-000831,US,USD,2024-09-13,paid_social
P-000832,CA,USD,2025-08-21,email
P-000833,US,USD,2025-06-27,email
P-000834,BR,BRL,2024-06-19,storefront_feature
P-000835,DE,EUR,2024-07-20,storefront_feature
P-000836,CA,USD,2025-07-20,creator_program
P-000837,CA,USD,2026-08-08,creator_program
P-000838,US,USD,2024-11-17,storefront_feature
P-000839,CA,USD,2025-12-01,creator_program
P-000840,FR,EUR,2025-10-10,email
P-000841,JP,JPY,2025-11-23,creator_program
P-000842,GB,GBP,2024-08-27,email
P-000843,GB,GBP,2026-03-11,storefront_feature
P-000844,CA,USD,2025-07-29,creator_program
P-000845,DE,EUR,2026-04-30,organic
P-000846,BR,BRL,2026-04-01,storefront_feature
P-000847,ES,EUR,2025-12-25,storefront_feature
P-000848,CA,USD,2025-10-30,organic
P-000849,CA,USD,2025-04-07,organic
P-000850,FR,EUR,2026-08-11,paid_social
P-000851,CA,USD,2026-07-30,paid_social
P-000852,CA,USD,2025-10-04,creator_program
P-000853,CA,USD,2026-07-26,paid_social
P-000854,JP,JPY,2025-09-07,organic
P-000855,BR,BRL,2025-01-16,storefront_feature
P-000856,JP,JPY,2024-06-23,storefront_feature
P-000857,US,USD,2026-02-20,creator_program
P-000858,US,USD,2026-02-14,paid_social
P-000859,US,USD,2025-08-30,paid_social
P-000860,US,USD,2025-07-15,paid_social
P-000861,US,USD,2025-01-14,email
P-000862,US,USD,2024-09-10,paid_social
P-000863,BR,BRL,2025-02-22,paid_social
P-000864,US,USD,2025-11-24,paid_social
P-000865,JP,JPY,2024-07-16,storefront_feature
P-000866,CA,USD,2026-05-29,storefront_feature
P-000867,DE,EUR,2026-04-25,storefront_feature
P-000868,CA,USD,2024-09-25,organic
P-000869,CA,USD,2026-07-01,paid_social
P-000870,CA,USD,2026-04-24,storefront_feature
P-000871,DE,EUR,2026-06-21,email
P-000872,CA,USD,2024-10-06,creator_program
P-000873,US,USD,2024-06-14,creator_program
P-000874,US,USD,2025-09-15,creator_program
P-000875,FR,EUR,2024-11-13,organic
P-000876,GB,GBP,2024-12-13,email
P-000877,JP,JPY,2025-08-23,creator_program
P-000878,CA,USD,2024-10-16,organic
P-000879,US,USD,2025-06-05,email
P-000880,DE,EUR,2025-02-10,storefront_feature
P-000881,AR,BRL,2024-07-10,creator_program
P-000882,GB,GBP,2026-04-06,email
P-000883,CA,USD,2025-05-28,creator_program
P-000884,US,USD,2026-01-20,organic
P-000885,FR,EUR,2026-02-05,email
P-000886,CA,USD,2025-01-08,paid_social
P-000887,GB,GBP,2025-12-18,creator_program
P-000888,CA,USD,2026-04-07,creator_program
P-000889,DE,EUR,2026-06-06,email
P-000890,GB,GBP,2026-01-01,email
P-000891,ES,EUR,2024-07-29,paid_social
P-000892,AR,BRL,2024-12-29,organic
P-000893,US,USD,2025-02-27,email
P-000894,BR,BRL,2024-11-29,creator_program
P-000895,CA,USD,2024-11-18,creator_program
P-000896,ES,EUR,2024-07-10,email
P-000897,DE,EUR,2026-02-10,email
P-000898,CA,USD,2024-06-20,storefront_feature
P-000899,US,USD,2025-05-15,paid_social
P-000900,DE,EUR,2026-05-27,paid_social
P-000901,US,USD,2024-07-15,creator_program
P-000902,GB,GBP,2026-05-23,email
P-000903,CA,USD,2025-08-01,email
P-000904,US,USD,2026-03-30,creator_program
P-000905,FR,EUR,2024-10-15,organic
P-000906,CA,USD,2025-04-21,paid_social
P-000907,US,USD,2024-08-27,email
P-000908,JP,JPY,2025-06-21,paid_social
P-000909,JP,JPY,2026-04-20,paid_social
P-000910,BR,BRL,2026-08-12,email
P-000911,CA,USD,2025-03-30,paid_social
P-000912,CA,USD,2025-01-16,organic
P-000913,CA,USD,2026-03-30,email
P-000914,JP,JPY,2026-07-31,organic
P-000915,CA,USD,2026-05-31,creator_program
P-000916,JP,JPY,2025-08-10,creator_program
P-000917,DE,EUR,2025-08-07,email
P-000918,ES,EUR,2024-06-13,email
P-000919,CA,USD,2025-11-25,email
P-000920,GB,GBP,2025-08-03,storefront_feature
P-000921,JP,JPY,2025-04-05,email
P-000922,FR,EUR,2025-09-09,storefront_feature
P-000923,FR,EUR,2024-08-18,creator_program
P-000924,CA,USD,2025-04-23,storefront_feature
P-000925,US,USD,2026-08-31,storefront_feature
P-000926,JP,JPY,2026-01-31,organic
P-000927,FR,EUR,2024-12-06,paid_social
P-000928,FR,EUR,2026-06-19,email
P-000929,US,USD,2024-11-18,organic
P-000930,US,USD,2025-02-05,paid_social
P-000931,DE,EUR,2025-01-16,email
P-000932,US,USD,2025-09-22,organic
P-000933,CA,USD,2025-04-17,organic
P-000934,JP,JPY,2025-11-27,creator_program
P-000935,US,USD,2025-10-31,organic
P-000936,GB,GBP,2025-03-23,paid_social
P-000937,JP,JPY,2024-11-11,organic
P-000938,CA,USD,2025-09-09,email
P-000939,GB,GBP,2024-11-10,paid_social
P-000940,JP,JPY,2025-11-26,organic
P-000941,GB,GBP,2026-04-03,email
P-000942,AR,BRL,2026-02-03,paid_social
P-000943,BR,BRL,2024-12-04,email
P-000944,GB,GBP,2024-10-14,creator_program
P-000945,AR,BRL,2025-01-22,email
P-000946,CA,USD,2025-08-30,storefront_feature
P-000947,DE,EUR,2024-07-01,email
P-000948,US,USD,2025-11-07,organic
P-000949,CA,USD,2024-08-22,storefront_feature
P-000950,GB,GBP,2025-03-25,email
P-000951,US,USD,2026-01-22,organic
P-000952,JP,JPY,2026-07-23,storefront_feature
P-000953,CA,USD,2025-08-22,paid_social
P-000954,ES,EUR,2024-11-24,paid_social
P-000955,US,USD,2024-07-30,email
P-000956,CA,USD,2025-12-24,creator_program
P-000957,US,USD,2026-02-17,paid_social
P-000958,JP,JPY,2026-07-23,creator_program
P-000959,BR,BRL,2024-12-13,paid_social
P-000960,US,USD,2026-08-11,organic
P-000961,US,USD,2025-09-01,creator_program
P-000962,JP,JPY,2026-04-19,email
P-000963,GB,GBP,2025-04-01,storefront_feature
P-000964,JP,JPY,2024-12-26,paid_social
P-000965,JP,JPY,2026-06-21,paid_social
P-000966,GB,GBP,2026-08-05,email
P-000967,BR,BRL,2026-09-11,creator_program
P-000968,JP,JPY,2025-07-18,storefront_feature
P-000969,JP,JPY,2025-03-28,email
P-000970,CA,USD,2024-09-11,creator_program
P-000971,US,USD,2026-02-16,organic
P-000972,BR,BRL,2025-08-16,storefront_feature
P-000973,US,USD,2025-03-23,storefront_feature
P-000974,US,USD,2026-06-03,creator_program
P-000975,CA,USD,2025-06-10,creator_program
P-000976,JP,JPY,2026-04-04,creator_program
P-000977,AR,BRL,2026-07-21,paid_social
P-000978,JP,JPY,2025-11-08,paid_social
P-000979,JP,JPY,2024-08-14,paid_social
P-000980,US,USD,2024-07-28,organic
P-000981,ES,EUR,2024-08-04,paid_social
P-000982,US,USD,2024-11-30,creator_program
P-000983,JP,JPY,2024-07-08,creator_program
P-000984,US,USD,2024-08-09,email
P-000985,US,USD,2025-03-29,creator_program
P-000986,US,USD,2025-07-31,creator_program
P-000987,CA,USD,2024-12-15,email
P-000988,FR,EUR,2026-06-28,creator_program
P-000989,ES,EUR,2025-08-12,email
P-000990,AR,BRL,2026-02-08,creator_program
P-000991,JP,JPY,2025-06-09,creator_program
P-000992,AR,BRL,2024-11-23,email
P-000993,BR,BRL,2026-07-03,paid_social
P-000994,CA,USD,2025-03-25,storefront_feature
P-000995,US,USD,2024-10-16,paid_social
P-000996,GB,GBP,2025-11-01,email
P-000997,JP,JPY,2026-08-24,email
P-000998,JP,JPY,2024-07-25,storefront_feature
P-000999,FR,EUR,2025-07-14,email
P-001000,ES,EUR,2025-08-16,organic
P-001001,CA,USD,2025-06-03,storefront_feature
P-001002,CA,USD,2025-11-13,email
P-001003,ES,EUR,2026-01-24,email
P-001004,US,USD,2025-10-22,storefront_feature
P-001005,US,USD,2024-07-26,paid_social
P-001006,JP,JPY,2025-03-12,creator_program
P-001007,GB,GBP,2025-07-27,organic
P-001008,US,USD,2026-09-20,organic
P-001009,US,USD,2026-01-05,organic
P-001010,CA,USD,2025-02-14,creator_program
P-001011,DE,EUR,2026-04-18,storefront_feature
P-001012,US,USD,2024-09-24,storefront_feature
P-001013,US,USD,2026-04-25,email
P-001014,GB,GBP,2025-10-29,paid_social
P-001015,DE,EUR,2026-03-03,creator_program
P-001016,JP,JPY,2024-06-03,email
P-001017,GB,GBP,2024-10-06,email
P-001018,ES,EUR,2026-01-24,organic
P-001019,US,USD,2026-09-15,paid_social
P-001020,CA,USD,2026-05-14,creator_program
P-001021,US,USD,2026-06-21,storefront_feature
P-001022,CA,USD,2024-07-27,organic
P-001023,CA,USD,2024-09-07,email
P-001024,US,USD,2024-06-21,email
P-001025,CA,USD,2024-06-22,email
P-001026,CA,USD,2024-09-17,paid_social
P-001027,BR,BRL,2024-10-28,storefront_feature
P-001028,ES,EUR,2024-07-13,storefront_feature
P-001029,CA,USD,2026-03-08,creator_program
P-001030,JP,JPY,2025-08-22,organic
P-001031,BR,BRL,2025-01-07,email
P-001032,US,USD,2024-12-26,paid_social
P-001033,DE,EUR,2024-12-04,storefront_feature
P-001034,CA,USD,2025-07-27,storefront_feature
P-001035,AR,BRL,2024-09-05,creator_program
P-001036,US,USD,2026-06-24,email
P-001037,CA,USD,2025-08-15,storefront_feature
P-001038,US,USD,2025-07-19,storefront_feature
P-001039,CA,USD,2026-05-11,storefront_feature
P-001040,CA,USD,2025-03-19,creator_program
P-001041,DE,EUR,2025-01-25,organic
P-001042,US,USD,2025-05-02,email
P-001043,BR,BRL,2026-04-23,email
P-001044,US,USD,2025-04-21,creator_program
P-001045,CA,USD,2025-02-15,organic
P-001046,GB,GBP,2025-12-12,paid_social
P-001047,CA,USD,2024-06-09,storefront_feature
P-001048,CA,USD,2026-07-17,storefront_feature
P-001049,FR,EUR,2026-03-03,storefront_feature
P-001050,US,USD,2025-06-07,paid_social
P-001051,GB,GBP,2025-05-20,organic
P-001052,FR,EUR,2025-07-27,storefront_feature
P-001053,CA,USD,2024-08-10,email
P-001054,FR,EUR,2025-03-16,organic
P-001055,GB,GBP,2025-09-17,email
P-001056,CA,USD,2026-03-04,creator_program
P-001057,US,USD,2026-04-12,creator_program
P-001058,US,USD,2026-08-30,storefront_feature
P-001059,DE,EUR,2026-06-02,storefront_feature
P-001060,US,USD,2026-02-25,creator_program
P-001061,BR,BRL,2025-11-09,storefront_feature
P-001062,CA,USD,2026-02-27,organic
P-001063,CA,USD,2025-02-15,paid_social
P-001064,JP,JPY,2025-06-12,organic
P-001065,ES,EUR,2026-03-07,creator_program
P-001066,DE,EUR,2025-02-04,storefront_feature
P-001067,BR,BRL,2026-03-25,organic
P-001068,US,USD,2025-02-26,organic
P-001069,JP,JPY,2024-06-25,email
P-001070,CA,USD,2024-09-22,paid_social
P-001071,DE,EUR,2025-07-20,creator_program
P-001072,ES,EUR,2025-01-14,organic
P-001073,CA,USD,2026-01-13,paid_social
P-001074,CA,USD,2026-01-18,paid_social
P-001075,JP,JPY,2025-07-08,organic
P-001076,AR,BRL,2024-06-22,storefront_feature
P-001077,US,USD,2025-07-24,paid_social
P-001078,US,USD,2024-12-28,storefront_feature
P-001079,CA,USD,2026-01-04,creator_program
P-001080,CA,USD,2024-07-06,email
P-001081,BR,BRL,2024-10-02,creator_program
P-001082,DE,EUR,2025-10-13,organic
P-001083,AR,BRL,2025-08-08,email
P-001084,GB,GBP,2024-09-01,email
P-001085,DE,EUR,2025-11-26,creator_program
P-001086,GB,GBP,2024-06-30,organic
P-001087,CA,USD,2025-02-22,paid_social
P-001088,US,USD,2026-01-15,storefront_feature
P-001089,CA,USD,2025-05-01,email
P-001090,BR,BRL,2025-12-10,organic
P-001091,BR,BRL,2024-10-04,creator_program
P-001092,US,USD,2025-10-24,creator_program
P-001093,CA,USD,2024-06-28,creator_program
P-001094,CA,USD,2025-01-21,email
P-001095,AR,BRL,2025-11-18,organic
P-001096,CA,USD,2025-10-24,paid_social
P-001097,AR,BRL,2026-07-15,creator_program
P-001098,US,USD,2026-05-29,creator_program
P-001099,FR,EUR,2025-11-17,creator_program
P-001100,CA,USD,2025-05-01,storefront_feature
P-001101,ES,EUR,2025-11-30,organic
P-001102,AR,BRL,2026-08-10,organic
P-001103,US,USD,2024-08-07,storefront_feature
P-001104,US,USD,2026-09-04,paid_social
P-001105,JP,JPY,2025-12-21,paid_social
P-001106,JP,JPY,2026-01-30,paid_social
P-001107,CA,USD,2025-02-16,organic
P-001108,CA,USD,2025-07-16,creator_program
P-001109,CA,USD,2025-05-03,creator_program
P-001110,GB,GBP,2026-02-27,creator_program
P-001111,CA,USD,2024-10-03,organic
P-001112,DE,EUR,2024-12-30,organic
P-001113,JP,JPY,2026-04-04,paid_social
P-001114,US,USD,2024-06-19,email
P-001115,JP,JPY,2025-02-17,creator_program
P-001116,CA,USD,2026-01-10,creator_program
P-001117,CA,USD,2025-09-12,paid_social
P-001118,CA,USD,2024-11-12,organic
P-001119,CA,USD,2026-08-31,organic
P-001120,JP,JPY,2025-07-15,paid_social
P-001121,US,USD,2026-02-22,email
P-001122,US,USD,2024-06-26,organic
P-001123,CA,USD,2024-07-10,paid_social
P-001124,CA,USD,2024-06-28,paid_social
P-001125,CA,USD,2025-06-13,email
P-001126,DE,EUR,2025-04-17,storefront_feature
P-001127,US,USD,2025-10-16,paid_social
P-001128,CA,USD,2025-06-07,creator_program
P-001129,US,USD,2024-08-15,creator_program
P-001130,CA,USD,2025-08-09,paid_social
P-001131,GB,GBP,2025-08-19,organic
P-001132,GB,GBP,2025-07-12,email
P-001133,FR,EUR,2026-08-16,storefront_feature
P-001134,US,USD,2024-06-04,paid_social
P-001135,GB,GBP,2025-11-01,creator_program
P-001136,BR,BRL,2025-01-28,storefront_feature
P-001137,CA,USD,2026-08-30,email
P-001138,US,USD,2025-03-22,storefront_feature
P-001139,JP,JPY,2025-12-28,storefront_feature
P-001140,DE,EUR,2026-01-19,storefront_feature
P-001141,ES,EUR,2024-09-02,email
P-001142,CA,USD,2025-08-09,organic
P-001143,ES,EUR,2024-11-19,creator_program
P-001144,FR,EUR,2025-03-10,organic
