order_id,order_date,settlement_date,player_id,title_id,platform_code,order_status,gross_usd,platform_fee_usd,net_usd
ORD-0000264,2024-10-10,2024-11-09,P-025937,T-04,STEAM,completed,30.0213,9.0064,21.0149
ORD-0000265,2024-10-10,2024-12-09,P-030335,T-04,NSW,completed,60.4581,18.1374,42.3207
ORD-0000266,2024-10-10,2024-11-24,P-006757,T-04,XBOX,completed,29.8488,8.9546,20.8942
ORD-0000267,2024-10-10,2024-11-09,P-036680,T-04,EPIC,completed,40.2987,4.8358,35.4628
ORD-0000268,2024-10-10,2024-11-24,P-012510,T-04,PSN,completed,30.229,9.0687,21.1603
ORD-0000270,2024-10-10,2024-11-09,P-009705,T-04,STEAM,completed,4.962,1.4886,3.4734
ORD-0000271,2024-10-10,2024-11-24,P-012677,T-04,XBOX,completed,4.9935,1.4981,3.4955
ORD-0000272,2024-10-10,2024-11-24,P-008433,T-04,PSN,completed,40.5297,12.1589,28.3708
ORD-0000273,2024-10-10,2024-11-24,P-008940,T-04,XBOX,completed,10.0426,3.0128,7.0298
ORD-0000274,2024-10-10,2024-11-24,P-012154,T-04,XBOX,completed,30.229,9.0687,21.1603
ORD-0000275,2024-10-10,2024-11-09,P-034146,T-04,STEAM,completed,4.9935,1.4981,3.4955
ORD-0000276,2024-10-10,2024-11-09,P-042258,T-04,STEAM,completed,30.229,9.0687,21.1603
ORD-0000277,2024-10-10,2024-11-24,P-041154,T-04,XBOX,completed,30.1466,9.044,21.1026
ORD-0000278,2024-10-10,2024-11-24,P-015518,T-04,PSN,completed,30.0213,9.0064,21.0149
ORD-0000279,2024-10-10,2024-12-09,P-011139,T-04,NSW,completed,30.0213,9.0064,21.0149
ORD-0000280,2024-10-10,2024-12-09,P-011569,T-04,NSW,completed,9.9971,2.9991,6.9979
ORD-0000281,2024-10-10,2024-11-24,P-008111,T-04,PSN,completed,40.0184,12.0055,28.0128
ORD-0000282,2024-10-10,2024-11-24,P-040695,T-04,XBOX,completed,14.8912,4.4674,10.4238
ORD-0000283,2024-10-10,2024-11-09,P-000167,T-04,STEAM,completed,90.4398,27.1319,63.3078
ORD-0000284,2024-10-10,2024-11-09,P-036655,T-04,STEAM,completed,10.5085,3.1525,7.3559
ORD-0000285,2024-10-10,2024-11-24,P-013296,T-04,PSN,completed,21.1673,6.3502,14.8171
ORD-0000286,2024-10-10,2024-11-24,P-013839,T-04,PSN,completed,29.8252,8.9476,20.8776
ORD-0000287,2024-10-10,2024-11-09,P-025304,T-04,STEAM,completed,9.9971,2.9991,6.9979
ORD-0000288,2024-10-10,2024-11-24,P-015850,T-04,PSN,completed,15.502,4.6506,10.8514
ORD-0000289,2024-10-10,2024-11-24,P-014198,T-04,PSN,completed,20.5055,6.1517,14.3539
ORD-0000290,2024-10-10,2024-11-09,P-011404,T-04,EPIC,completed,60.0426,7.2051,52.8375
ORD-0000291,2024-10-10,2024-11-09,P-025977,T-04,EPIC,completed,4.9935,0.5992,4.3943
ORD-0000292,2024-10-10,2024-11-09,P-018794,T-04,STEAM,completed,34.7889,10.4367,24.3522
ORD-0000293,2024-10-10,2024-11-24,P-030640,T-04,PSN,completed,29.8252,8.9476,20.8776
ORD-0000294,2024-10-10,2024-11-24,P-021024,T-04,PSN,completed,30.0213,9.0064,21.0149
ORD-0000295,2024-10-10,2024-11-24,P-004948,T-04,XBOX,completed,9.9971,2.9991,6.9979
ORD-0000296,2024-10-10,2024-11-24,P-001589,T-04,PSN,completed,10.5085,3.1525,7.3559
ORD-0000297,2024-10-10,2024-11-24,P-003361,T-04,PSN,completed,5.0298,1.5089,3.5208
ORD-0000298,2024-10-10,2024-11-24,P-015242,T-04,PSN,completed,59.6504,17.8951,41.7553
ORD-0000299,2024-10-10,2024-11-09,P-000831,T-04,EPIC,completed,14.9906,1.7989,13.1917
ORD-0000300,2024-10-10,2024-11-09,P-011798,T-04,EPIC,completed,59.6504,7.158,52.4923
ORD-0000301,2024-10-10,2024-11-09,P-019093,T-04,STEAM,completed,30.229,9.0687,21.1603
ORD-0000302,2024-10-10,2024-11-24,P-034375,T-04,XBOX,completed,10.0696,3.0209,7.0487
ORD-0000303,2024-10-10,2024-11-09,P-031546,T-04,STEAM,completed,30.0213,9.0064,21.0149
ORD-0000304,2024-10-10,2024-11-24,P-003373,T-04,PSN,completed,30.0213,9.0064,21.0149
ORD-0000305,2024-10-10,2024-11-24,P-020007,T-04,PSN,completed,30.1466,9.044,21.1026
ORD-0000306,2024-10-11,2024-11-25,P-024890,T-04,PSN,completed,10.5312,3.1594,7.3719
ORD-0000307,2024-10-11,2024-11-25,P-042286,T-04,PSN,completed,30.1794,9.0538,21.1256
ORD-0000308,2024-10-11,2024-11-10,P-001442,T-04,EPIC,completed,40.6176,4.8741,35.7435
ORD-0000309,2024-10-11,2024-11-10,P-039947,T-04,STEAM,completed,10.5312,3.1594,7.3719
ORD-0000310,2024-10-11,2024-11-25,P-017847,T-04,XBOX,completed,4.9631,1.4889,3.4742
ORD-0000311,2024-10-11,2024-11-25,P-035377,T-04,XBOX,completed,35.0907,10.5272,24.5635
ORD-0000312,2024-10-11,2024-11-10,P-037098,T-04,STEAM,completed,9.9042,2.9713,6.9329
ORD-0000313,2024-10-11,2024-11-25,P-038152,T-04,PSN,completed,30.0863,9.0259,21.0604
ORD-0000314,2024-10-11,2024-11-10,P-019915,T-04,EPIC,completed,10.5312,1.2637,9.2675
ORD-0000315,2024-10-11,2024-11-25,P-013528,T-04,PSN,completed,10.0187,3.0056,7.0131
ORD-0000316,2024-10-11,2024-11-10,P-014031,T-04,EPIC,completed,10.5312,1.2637,9.2675
ORD-0000317,2024-10-11,2024-11-10,P-014707,T-04,STEAM,completed,59.6427,17.8928,41.7499
ORD-0000318,2024-10-11,2024-11-25,P-009705,T-04,XBOX,completed,29.7508,8.9252,20.8256
ORD-0000319,2024-10-11,2024-11-25,P-023203,T-04,XBOX,completed,40.2609,12.0783,28.1827
ORD-0000320,2024-10-11,2024-11-10,P-021529,T-04,STEAM,completed,15.0566,4.517,10.5396
ORD-0000321,2024-10-11,2024-11-10,P-040041,T-04,STEAM,completed,39.655,11.8965,27.7585
ORD-0000322,2024-10-11,2024-11-10,P-029744,T-04,STEAM,completed,10.5312,3.1594,7.3719
ORD-0000323,2024-10-11,2024-11-25,P-009980,T-04,PSN,completed,59.6427,17.8928,41.7499
ORD-0000324,2024-10-11,2024-11-10,P-006071,T-04,STEAM,completed,30.0863,9.0259,21.0604
ORD-0000325,2024-10-11,2024-11-10,P-018866,T-04,EPIC,completed,30.0863,3.6104,26.476
ORD-0000326,2024-10-11,2024-11-10,P-037905,T-04,STEAM,completed,15.0231,4.5069,10.5162
ORD-0000327,2024-10-11,2024-11-10,P-022644,T-04,STEAM,completed,5.0043,1.5013,3.503
ORD-0000328,2024-10-11,2024-11-25,P-030344,T-04,PSN,completed,40.6176,12.1853,28.4323
ORD-0000329,2024-10-11,2024-11-10,P-010059,T-04,STEAM,completed,29.7508,8.9252,20.8256
ORD-0000330,2024-10-11,2024-11-25,P-020260,T-04,XBOX,completed,30.0863,9.0259,21.0604
ORD-0000331,2024-10-11,2024-11-10,P-037509,T-04,EPIC,completed,39.655,4.7586,34.8964
ORD-0000332,2024-10-11,2024-11-10,P-004726,T-04,STEAM,completed,9.9042,2.9713,6.9329
ORD-0000333,2024-10-11,2024-11-25,P-034880,T-04,PSN,completed,10.0087,3.0026,7.0061
ORD-0000334,2024-10-11,2024-11-25,P-037758,T-04,XBOX,completed,10.0087,3.0026,7.0061
ORD-0000335,2024-10-11,2024-11-25,P-020374,T-04,XBOX,completed,9.9262,2.9779,6.9483
ORD-0000336,2024-10-11,2024-11-10,P-042079,T-04,STEAM,completed,69.4058,20.8217,48.584
ORD-0000337,2024-10-11,2024-11-10,P-025797,T-04,STEAM,completed,5.0043,1.5013,3.503
ORD-0000338,2024-10-11,2024-11-25,P-043951,T-04,XBOX,completed,9.9262,2.9779,6.9483
ORD-0000339,2024-10-11,2024-11-25,P-022522,T-04,PSN,completed,30.1794,9.0538,21.1256
ORD-0000340,2024-10-11,2024-11-10,P-022466,T-04,EPIC,completed,15.0755,1.8091,13.2665
ORD-0000341,2024-10-11,2024-11-10,P-015767,T-04,STEAM,completed,10.0087,3.0026,7.0061
ORD-0000342,2024-10-11,2024-11-10,P-025665,T-04,EPIC,completed,20.3658,2.4439,17.9219
ORD-0000343,2024-10-11,2024-11-25,P-013272,T-04,PSN,completed,59.6427,17.8928,41.7499
ORD-0000344,2024-10-11,2024-11-25,P-014572,T-04,XBOX,completed,9.8914,2.9674,6.924
ORD-0000345,2024-10-11,2024-11-10,P-005445,T-04,STEAM,completed,60.1727,18.0518,42.1209
ORD-0000346,2024-10-11,2024-11-25,P-036605,T-04,XBOX,completed,35.0907,10.5272,24.5635
ORD-0000347,2024-10-11,2024-11-25,P-010424,T-04,XBOX,completed,40.2609,12.0783,28.1827
ORD-0000348,2024-10-11,2024-11-25,P-008670,T-04,XBOX,completed,10.0535,3.016,7.0374
ORD-0000349,2024-10-11,2024-11-10,P-044934,T-04,STEAM,refunded,5.0043,1.5013,3.503
ORD-0000350,2024-10-11,2024-11-10,P-024434,T-04,STEAM,completed,40.6176,12.1853,28.4323
ORD-0000351,2024-10-11,2024-11-25,P-013712,T-04,XBOX,completed,15.5692,4.6708,10.8984
ORD-0000352,2024-10-11,2024-11-25,P-034569,T-04,XBOX,completed,20.107,6.0321,14.0749
ORD-0000353,2024-10-12,2024-11-11,P-033435,T-04,EPIC,completed,30.0863,3.6104,26.476
ORD-0000354,2024-10-12,2024-11-26,P-000026,T-04,XBOX,completed,20.3055,6.0916,14.2138
ORD-0000355,2024-10-12,2024-11-26,P-011086,T-04,PSN,completed,30.1794,9.0538,21.1256
ORD-0000356,2024-10-12,2024-12-11,P-006218,T-04,NSW,completed,10.5312,3.1594,7.3719
ORD-0000357,2024-10-12,2024-11-11,P-003659,T-04,STEAM,completed,29.8213,8.9464,20.8749
ORD-0000358,2024-10-12,2024-11-11,P-024522,T-04,STEAM,completed,20.55,6.165,14.385
ORD-0000359,2024-10-12,2024-11-11,P-028459,T-04,STEAM,completed,10.5312,3.1594,7.3719
ORD-0000360,2024-10-12,2024-11-26,P-028394,T-04,PSN,completed,10.0187,3.0056,7.0131
ORD-0000361,2024-10-12,2024-11-26,P-038580,T-04,XBOX,completed,10.5312,3.1594,7.3719
ORD-0000362,2024-10-12,2024-11-26,P-019877,T-04,PSN,completed,50.5789,15.1737,35.4052
ORD-0000363,2024-10-12,2024-11-26,P-043953,T-04,XBOX,completed,15.0231,4.5069,10.5162
ORD-0000364,2024-10-12,2024-11-26,P-021923,T-04,XBOX,completed,10.0187,3.0056,7.0131
ORD-0000365,2024-10-12,2024-11-26,P-002804,T-04,PSN,completed,19.8631,5.9589,13.9041
ORD-0000366,2024-10-12,2024-11-11,P-022981,T-04,EPIC,completed,30.0863,3.6104,26.476
ORD-0000367,2024-10-12,2024-11-11,P-024894,T-04,STEAM,completed,9.9262,2.9779,6.9483
ORD-0000368,2024-10-12,2024-11-11,P-042554,T-04,EPIC,completed,60.3587,7.243,53.1157
ORD-0000369,2024-10-12,2024-11-11,P-009157,T-04,STEAM,completed,39.6422,11.8927,27.7496
ORD-0000370,2024-10-12,2024-11-26,P-043927,T-04,XBOX,completed,29.7508,8.9252,20.8256
ORD-0000371,2024-10-12,2024-11-11,P-011357,T-04,STEAM,completed,15.4027,4.6208,10.7819
ORD-0000372,2024-10-12,2024-11-11,P-032891,T-04,STEAM,completed,15.4027,4.6208,10.7819
ORD-0000373,2024-10-12,2024-11-11,P-019612,T-04,STEAM,completed,29.6998,8.9099,20.7899
ORD-0000374,2024-10-12,2024-12-11,P-032758,T-04,NSW,completed,29.8213,8.9464,20.8749
ORD-0000375,2024-10-12,2024-11-26,P-027595,T-04,PSN,completed,69.5796,20.8739,48.7057
ORD-0000376,2024-10-12,2024-11-26,P-017834,T-04,PSN,completed,20.0274,6.0082,14.0192
ORD-0000377,2024-10-12,2024-11-11,P-012484,T-04,STEAM,completed,30.0863,9.0259,21.0604
ORD-0000378,2024-10-12,2024-11-26,P-005848,T-04,PSN,completed,40.7464,12.2239,28.5225
ORD-0000379,2024-10-12,2024-11-26,P-013946,T-04,XBOX,completed,10.4396,3.1319,7.3077
ORD-0000380,2024-10-12,2024-11-11,P-014091,T-04,STEAM,completed,20.55,6.165,14.385
ORD-0000381,2024-10-12,2024-11-26,P-030508,T-04,PSN,completed,29.7508,8.9252,20.8256
ORD-0000382,2024-10-12,2024-11-26,P-004892,T-04,PSN,completed,35.1589,10.5477,24.6112
ORD-0000383,2024-10-12,2024-11-11,P-011402,T-04,STEAM,completed,10.0187,3.0056,7.0131
ORD-0000384,2024-10-12,2024-11-11,P-042600,T-04,STEAM,completed,60.1727,18.0518,42.1209
ORD-0000385,2024-10-12,2024-11-26,P-015388,T-04,PSN,completed,30.0863,9.0259,21.0604
ORD-0000386,2024-10-12,2024-11-11,P-037748,T-04,STEAM,completed,60.1727,18.0518,42.1209
ORD-0000387,2024-10-12,2024-11-26,P-010291,T-04,XBOX,completed,39.7582,11.9275,27.8308
ORD-0000388,2024-10-12,2024-11-26,P-037616,T-04,XBOX,completed,30.1794,9.0538,21.1256
ORD-0000389,2024-10-12,2024-11-11,P-027351,T-04,EPIC,completed,30.0863,3.6104,26.476
ORD-0000390,2024-10-12,2024-11-26,P-035701,T-04,PSN,completed,30.1433,9.043,21.1003
ORD-0000391,2024-10-12,2024-11-11,P-030873,T-04,STEAM,completed,20.55,6.165,14.385
ORD-0000392,2024-10-12,2024-11-11,P-005955,T-04,STEAM,completed,10.5312,3.1594,7.3719
ORD-0000393,2024-10-12,2024-12-11,P-029574,T-04,NSW,completed,15.5356,4.6607,10.8749
ORD-0000394,2024-10-13,2024-11-27,P-011952,T-04,PSN,completed,15.013,4.5039,10.5091
ORD-0000396,2024-10-13,2024-11-12,P-013495,T-04,EPIC,completed,45.2549,5.4306,39.8243
ORD-0000397,2024-10-13,2024-11-12,P-000980,T-04,STEAM,completed,30.0863,9.0259,21.0604
ORD-0000398,2024-10-13,2024-11-12,P-040901,T-04,STEAM,completed,30.0863,9.0259,21.0604
ORD-0000399,2024-10-13,2024-11-27,P-017277,T-04,PSN,completed,15.4027,4.6208,10.7819
ORD-0000400,2024-10-13,2024-12-12,P-015479,T-04,NSW,completed,40.6176,12.1853,28.4323
ORD-0000401,2024-10-13,2024-11-12,P-044762,T-04,STEAM,completed,10.5312,3.1594,7.3719
ORD-0000402,2024-10-13,2024-11-12,P-031863,T-04,STEAM,completed,40.1051,12.0315,28.0736
ORD-0000403,2024-10-13,2024-11-27,P-038580,T-04,PSN,completed,40.1051,12.0315,28.0736
ORD-0000404,2024-10-13,2024-11-27,P-026169,T-04,PSN,completed,15.0231,4.5069,10.5162
ORD-0000405,2024-10-13,2024-11-12,P-011912,T-04,STEAM,completed,70.7039,21.2112,49.4927
ORD-0000406,2024-10-13,2024-11-27,P-021877,T-04,PSN,completed,4.9457,1.4837,3.462
ORD-0000407,2024-10-13,2024-11-12,P-025774,T-04,STEAM,completed,10.567,3.1701,7.3969
ORD-0000408,2024-10-13,2024-11-12,P-025927,T-04,STEAM,completed,10.0535,3.016,7.0374
ORD-0000409,2024-10-13,2024-11-12,P-033802,T-04,STEAM,completed,10.031,3.0093,7.0217
ORD-0000410,2024-10-13,2024-11-27,P-003791,T-04,XBOX,completed,10.4396,3.1319,7.3077
ORD-0000411,2024-10-13,2024-11-12,P-014266,T-04,STEAM,completed,59.5016,17.8505,41.6511
ORD-0000412,2024-10-13,2024-11-27,P-037016,T-04,XBOX,completed,30.1433,9.043,21.1003
ORD-0000413,2024-10-13,2024-11-27,P-000865,T-04,PSN,refunded,21.1073,6.3322,14.7751
ORD-0000414,2024-10-13,2024-11-27,P-014481,T-04,PSN,completed,30.1794,9.0538,21.1256
ORD-0000415,2024-10-13,2024-11-27,P-038626,T-04,PSN,completed,35.1589,10.5477,24.6112
ORD-0000416,2024-10-13,2024-11-12,P-044862,T-04,STEAM,completed,30.1794,9.0538,21.1256
ORD-0000417,2024-10-13,2024-11-27,P-003519,T-04,PSN,completed,30.0863,9.0259,21.0604
ORD-0000418,2024-10-13,2024-12-12,P-042390,T-04,NSW,completed,30.1433,9.043,21.1003
ORD-0000419,2024-10-13,2024-11-12,P-011654,T-04,EPIC,completed,5.0043,0.6005,4.4038
ORD-0000420,2024-10-13,2024-12-12,P-038868,T-04,NSW,completed,5.0043,1.5013,3.503
ORD-0000421,2024-10-13,2024-11-12,P-005258,T-04,EPIC,completed,10.0187,1.2022,8.8165
ORD-0000422,2024-10-13,2024-11-12,P-000558,T-04,EPIC,completed,40.6176,4.8741,35.7435
ORD-0000424,2024-10-13,2024-12-12,P-029450,T-04,NSW,completed,34.6965,10.409,24.2876
ORD-0000425,2024-10-14,2024-11-13,P-025214,T-04,STEAM,completed,15.5191,4.6557,10.8634
ORD-0000426,2024-10-14,2024-11-28,P-007231,T-04,XBOX,completed,10.0366,3.011,7.0256
ORD-0000427,2024-10-14,2024-11-13,P-040242,T-04,STEAM,refunded,5.0136,1.5041,3.5095
ORD-0000428,2024-10-14,2024-11-13,P-017313,T-04,STEAM,completed,10.0081,3.0024,7.0057
ORD-0000429,2024-10-14,2024-11-28,P-032002,T-04,XBOX,completed,9.9381,2.9814,6.9567
ORD-0000430,2024-10-14,2024-11-13,P-006099,T-04,STEAM,completed,5.0136,1.5041,3.5095
ORD-0000431,2024-10-14,2024-11-28,P-032754,T-04,XBOX,completed,40.5746,12.1724,28.4023
ORD-0000432,2024-10-14,2024-11-13,P-043668,T-04,STEAM,completed,4.9991,1.4997,3.4993
ORD-0000433,2024-10-14,2024-11-28,P-027900,T-04,PSN,completed,20.5282,6.1585,14.3698
ORD-0000434,2024-10-14,2024-11-13,P-025412,T-04,STEAM,completed,70.6292,21.1888,49.4404
ORD-0000435,2024-10-14,2024-11-28,P-004079,T-04,PSN,completed,20.379,6.1137,14.2653
ORD-0000436,2024-10-14,2024-11-28,P-013541,T-04,XBOX,completed,30.1285,9.0386,21.09
ORD-0000437,2024-10-14,2024-11-13,P-012547,T-04,STEAM,refunded,10.4409,3.1323,7.3086
ORD-0000438,2024-10-14,2024-11-28,P-032210,T-04,PSN,completed,30.1285,9.0386,21.09
ORD-0000439,2024-10-14,2024-11-13,P-022053,T-04,STEAM,completed,15.5832,4.6749,10.9082
ORD-0000440,2024-10-14,2024-11-13,P-036185,T-04,EPIC,completed,20.1002,2.412,17.6882
ORD-0000441,2024-10-14,2024-11-28,P-011360,T-04,XBOX,completed,4.9991,1.4997,3.4993
ORD-0000442,2024-10-14,2024-11-28,P-004528,T-04,XBOX,completed,10.5631,3.1689,7.3942
ORD-0000443,2024-10-14,2024-11-28,P-021235,T-04,PSN,completed,40.0627,12.0188,28.0439
ORD-0000444,2024-10-14,2024-11-28,P-037980,T-04,PSN,completed,60.1091,18.0327,42.0764
ORD-0000445,2024-10-14,2024-11-13,P-015424,T-04,EPIC,completed,40.7335,4.888,35.8455
ORD-0000446,2024-10-14,2024-11-28,P-016364,T-04,XBOX,completed,29.8251,8.9475,20.8776
ORD-0000447,2024-10-14,2024-12-13,P-021660,T-04,NSW,completed,30.0546,9.0164,21.0382
ORD-0000448,2024-10-14,2024-11-13,P-023150,T-04,EPIC,completed,15.5191,1.8623,13.6569
ORD-0000449,2024-10-14,2024-11-13,P-010386,T-04,STEAM,completed,10.5492,3.1648,7.3845
ORD-0000450,2024-10-14,2024-11-13,P-038626,T-04,EPIC,completed,60.3408,7.2409,53.0999
ORD-0000451,2024-10-14,2024-11-13,P-025710,T-04,EPIC,completed,30.1285,3.6154,26.5131
ORD-0000452,2024-10-14,2024-11-13,P-008860,T-04,EPIC,completed,4.9991,0.5999,4.3992
ORD-0000453,2024-10-14,2024-12-13,P-013908,T-04,NSW,completed,10.4409,3.1323,7.3086
ORD-0000454,2024-10-14,2024-11-13,P-017077,T-04,STEAM,completed,9.9981,2.9994,6.9987
ORD-0000455,2024-10-14,2024-11-28,P-033262,T-04,XBOX,completed,50.7143,15.2143,35.5
ORD-0000456,2024-10-14,2024-11-28,P-022770,T-04,PSN,completed,4.9991,1.4997,3.4993
ORD-0000457,2024-10-14,2024-11-13,P-027021,T-04,STEAM,completed,21.0402,6.3121,14.7281
ORD-0000458,2024-10-15,2024-11-29,P-019310,T-04,PSN,completed,64.7673,19.4302,45.3371
ORD-0000459,2024-10-15,2024-11-29,P-003380,T-04,XBOX,completed,45.7929,13.7379,32.055
ORD-0000460,2024-10-15,2024-12-14,P-036677,T-04,NSW,completed,5.0068,1.502,3.5047
ORD-0000461,2024-10-15,2024-11-29,P-000834,T-04,PSN,completed,30.1955,9.0587,21.1369
ORD-0000462,2024-10-15,2024-11-29,P-043771,T-04,PSN,completed,30.101,9.0303,21.0707
ORD-0000463,2024-10-15,2024-11-29,P-042091,T-04,XBOX,completed,70.2256,21.0677,49.1579
ORD-0000464,2024-10-15,2024-12-14,P-009560,T-04,NSW,completed,30.101,9.0303,21.0707
ORD-0000465,2024-10-15,2024-11-29,P-012389,T-04,XBOX,completed,10.3784,3.1135,7.2649
ORD-0000466,2024-10-15,2024-11-14,P-037558,T-04,STEAM,completed,30.1955,9.0587,21.1369
ORD-0000467,2024-10-15,2024-11-29,P-040426,T-04,PSN,completed,10.0711,3.0213,7.0498
ORD-0000468,2024-10-15,2024-11-14,P-013722,T-04,STEAM,completed,10.0136,3.0041,7.0095
ORD-0000469,2024-10-15,2024-11-14,P-012985,T-04,STEAM,refunded,34.8714,10.4614,24.41
ORD-0000470,2024-10-15,2024-11-14,P-034736,T-04,STEAM,completed,5.0247,1.5074,3.5173
ORD-0000471,2024-10-15,2024-11-29,P-029381,T-04,XBOX,completed,10.5727,3.1718,7.4009
ORD-0000472,2024-10-15,2024-11-14,P-022351,T-04,STEAM,completed,40.7682,12.2305,28.5377
ORD-0000473,2024-10-15,2024-11-14,P-043833,T-04,STEAM,completed,30.101,9.0303,21.0707
ORD-0000474,2024-10-15,2024-11-14,P-025068,T-04,STEAM,completed,4.9755,1.4927,3.4829
ORD-0000475,2024-10-15,2024-11-14,P-028867,T-04,STEAM,completed,29.649,8.8947,20.7543
ORD-0000476,2024-10-15,2024-11-14,P-025847,T-04,STEAM,completed,9.8703,2.9611,6.9092
ORD-0000477,2024-10-15,2024-11-14,P-028692,T-04,EPIC,completed,40.3616,4.8434,35.5182
ORD-0000478,2024-10-15,2024-12-14,P-041688,T-04,NSW,completed,30.1955,9.0587,21.1369
ORD-0000479,2024-10-15,2024-11-14,P-012463,T-04,STEAM,completed,10.0236,3.0071,7.0165
ORD-0000480,2024-10-15,2024-11-29,P-020153,T-04,PSN,completed,35.2202,10.5661,24.6542
ORD-0000481,2024-10-15,2024-12-14,P-014461,T-04,NSW,completed,29.649,8.8947,20.7543
ORD-0000482,2024-10-15,2024-11-29,P-004797,T-04,XBOX,completed,40.1246,12.0374,28.0872
ORD-0000483,2024-10-15,2024-12-14,P-004071,T-04,NSW,completed,10.0236,3.0071,7.0165
ORD-0000484,2024-10-15,2024-11-14,P-009157,T-04,STEAM,completed,59.2981,17.7894,41.5086
ORD-0000485,2024-10-15,2024-12-14,P-020957,T-04,NSW,completed,34.5778,10.3734,24.2045
ORD-0000486,2024-10-15,2024-11-14,P-009034,T-04,STEAM,completed,29.649,8.8947,20.7543
ORD-0000487,2024-10-15,2024-11-14,P-041157,T-04,STEAM,completed,5.0305,1.5092,3.5214
ORD-0000488,2024-10-15,2024-11-14,P-023193,T-04,STEAM,completed,30.101,9.0303,21.0707
ORD-0000489,2024-10-15,2024-11-14,P-041246,T-04,STEAM,completed,10.0711,3.0213,7.0498
ORD-0000490,2024-10-15,2024-11-14,P-006527,T-04,EPIC,completed,10.5364,1.2644,9.272
ORD-0000491,2024-10-15,2024-11-14,P-010551,T-04,STEAM,completed,40.7682,12.2305,28.5377
ORD-0000493,2024-10-16,2024-11-30,P-023044,T-04,XBOX,completed,10.0217,3.0065,7.0152
ORD-0000494,2024-10-16,2024-11-30,P-017684,T-04,XBOX,completed,29.967,8.9901,20.9769
ORD-0000495,2024-10-16,2024-11-15,P-004916,T-04,EPIC,completed,5.0108,0.6013,4.4095
ORD-0000496,2024-10-16,2024-12-15,P-012389,T-04,NSW,completed,69.1236,20.7371,48.3865
ORD-0000497,2024-10-16,2024-11-30,P-036951,T-04,PSN,completed,10.5449,3.1635,7.3814
ORD-0000498,2024-10-16,2024-11-30,P-043736,T-04,PSN,completed,59.2705,17.7812,41.4894
ORD-0000499,2024-10-16,2024-11-15,P-022361,T-04,STEAM,completed,10.0317,3.0095,7.0222
ORD-0000500,2024-10-16,2024-11-30,P-025057,T-04,XBOX,completed,9.9747,2.9924,6.9823
ORD-0000501,2024-10-16,2024-11-15,P-009620,T-04,STEAM,completed,10.0317,3.0095,7.0222
ORD-0000502,2024-10-16,2024-11-30,P-044113,T-04,PSN,completed,5.0108,1.5033,3.5076
ORD-0000503,2024-10-16,2024-11-15,P-008934,T-04,STEAM,completed,29.967,8.9901,20.9769
ORD-0000504,2024-10-16,2024-12-15,P-002853,T-04,NSW,completed,70.2825,21.0848,49.1978
ORD-0000505,2024-10-16,2024-11-15,P-000318,T-04,STEAM,completed,10.5837,3.1751,7.4086
ORD-0000506,2024-10-16,2024-11-30,P-002076,T-04,XBOX,completed,5.0108,1.5033,3.5076
ORD-0000507,2024-10-16,2024-11-15,P-006811,T-04,EPIC,refunded,10.0696,1.2084,8.8613
ORD-0000508,2024-10-16,2024-11-30,P-002741,T-04,XBOX,completed,10.5449,3.1635,7.3814
ORD-0000510,2024-10-16,2024-11-15,P-031906,T-04,STEAM,completed,35.1362,10.5409,24.5954
ORD-0000511,2024-10-16,2024-11-30,P-026857,T-04,XBOX,completed,45.6811,13.7043,31.9768
ORD-0000512,2024-10-16,2024-11-15,P-002961,T-04,EPIC,completed,70.2825,8.4339,61.8486
ORD-0000513,2024-10-16,2024-11-30,P-013025,T-04,PSN,completed,40.1571,12.0471,28.11
ORD-0000514,2024-10-16,2024-11-30,P-040008,T-04,PSN,completed,30.229,9.0687,21.1603
ORD-0000515,2024-10-16,2024-11-30,P-022675,T-04,XBOX,completed,50.702,15.2106,35.4914
ORD-0000516,2024-10-16,2024-12-15,P-006390,T-04,NSW,completed,39.9524,11.9857,27.9667
ORD-0000517,2024-10-16,2024-11-15,P-005516,T-04,EPIC,completed,29.967,3.596,26.3709
ORD-0000518,2024-10-16,2024-11-15,P-044315,T-04,STEAM,completed,5.0108,1.5033,3.5076
ORD-0000519,2024-10-16,2024-11-30,P-041542,T-04,PSN,completed,10.0696,3.0209,7.0487
ORD-0000520,2024-10-16,2024-11-15,P-024466,T-04,STEAM,completed,30.1254,9.0376,21.0878
ORD-0000521,2024-10-16,2024-11-15,P-023854,T-04,STEAM,completed,40.2855,12.0856,28.1998
ORD-0000522,2024-10-16,2024-11-15,P-015383,T-04,STEAM,completed,30.229,9.0687,21.1603
ORD-0000523,2024-10-16,2024-11-30,P-042201,T-04,PSN,completed,10.0666,3.02,7.0467
ORD-0000524,2024-10-16,2024-11-15,P-021738,T-04,STEAM,completed,14.9727,4.4918,10.4809
ORD-0000525,2024-10-17,2024-12-16,P-014693,T-04,NSW,completed,35.1342,10.5402,24.5939
ORD-0000526,2024-10-17,2024-11-16,P-032610,T-04,STEAM,completed,21.0885,6.3266,14.762
ORD-0000527,2024-10-17,2024-11-16,P-013032,T-04,STEAM,completed,5.0105,1.5032,3.5074
ORD-0000528,2024-10-17,2024-11-16,P-001646,T-04,STEAM,completed,9.8158,2.9447,6.8711
ORD-0000529,2024-10-17,2024-12-01,P-030616,T-04,PSN,completed,35.1342,10.5402,24.5939
