refund_id,order_id,refund_date,order_date,title_id,platform_code,player_id,refund_reason,refund_usd,platform_fee_credit_usd,net_refund_usd
RFD-000216,ORD-0003124,2024-12-14,2024-12-06,T-04,PSN,P-030323,price_adjustment,19.9438,5.9832,13.9607
RFD-000217,ORD-0003144,2025-02-15,2024-12-06,T-01,XBOX,P-026174,player_request,48.5547,14.5664,33.9883
RFD-000218,ORD-0003154,2024-12-23,2024-12-06,T-01,STEAM,P-013509,partial_goodwill,5.0085,1.5025,3.5059
RFD-000219,ORD-0003165,2024-12-28,2024-12-07,T-04,PSN,P-010685,accidental_purchase,15.0743,4.5223,10.552
RFD-000220,ORD-0003201,2024-12-10,2024-12-07,T-01,STEAM,P-024601,partial_goodwill,19.2258,5.7677,13.4581
RFD-000221,ORD-0003207,2025-01-09,2024-12-07,T-01,STEAM,P-028606,player_request,78.6469,23.5941,55.0528
RFD-000222,ORD-0003216,2024-12-12,2024-12-07,T-04,EPIC,P-008326,accidental_purchase,9.9669,1.196,8.7709
RFD-000223,ORD-0003244,2024-12-16,2024-12-08,T-01,STEAM,P-040855,price_adjustment,22.3531,6.7059,15.6472
RFD-000224,ORD-0003245,2024-12-16,2024-12-08,T-04,XBOX,P-024821,partial_goodwill,10.2168,3.0651,7.1518
RFD-000225,ORD-0003256,2024-12-11,2024-12-08,T-01,EPIC,P-008024,partial_goodwill,5.01,0.6012,4.4088
RFD-000226,ORD-0003267,2025-01-06,2024-12-08,T-01,STEAM,P-039331,partial_goodwill,3.2958,0.9887,2.307
RFD-000227,ORD-0003275,2024-12-17,2024-12-08,T-01,XBOX,P-019309,accidental_purchase,60.8813,18.2644,42.6169
RFD-000228,ORD-0003279,2024-12-13,2024-12-08,T-01,PSN,P-015014,accidental_purchase,50.7434,15.223,35.5204
RFD-000229,ORD-0003295,2024-12-29,2024-12-08,T-04,STEAM,P-042133,accidental_purchase,50.1056,15.0317,35.0739
RFD-000230,ORD-0003309,2024-12-16,2024-12-08,T-04,PSN,P-004958,price_adjustment,4.9778,1.4933,3.4845
RFD-000231,ORD-0003332,2025-01-17,2024-12-08,T-01,STEAM,P-034344,partial_goodwill,25.3717,7.6115,17.7602
RFD-000232,ORD-0003333,2025-01-06,2024-12-08,T-04,PSN,P-034901,price_adjustment,3.289,0.9867,2.3023
RFD-000233,ORD-0003345,2025-01-18,2024-12-09,T-01,STEAM,P-005059,partial_goodwill,27.3782,8.2134,19.1647
RFD-000234,ORD-0003352,2025-01-07,2024-12-09,T-04,XBOX,P-023070,price_adjustment,7.4298,2.2289,5.2009
RFD-000235,ORD-0003355,2024-12-11,2024-12-09,T-04,PSN,P-016817,player_request,4.94,1.482,3.458
RFD-000236,ORD-0003362,2024-12-26,2024-12-09,T-01,XBOX,P-023603,partial_goodwill,1.6807,0.5042,1.1765
RFD-000237,ORD-0003374,2025-01-18,2024-12-09,T-01,XBOX,P-035639,partial_goodwill,28.9845,8.6954,20.2892
RFD-000238,ORD-0003386,2024-12-30,2024-12-09,T-01,PSN,P-042222,player_request,109.5225,32.8568,76.6658
RFD-000239,ORD-0003422,2025-01-12,2024-12-10,T-04,STEAM,P-000750,platform_policy,64.2551,19.2765,44.9786
RFD-000240,ORD-0003431,2025-01-12,2024-12-10,T-04,STEAM,P-015073,player_request,59.3216,17.7965,41.5251
RFD-000241,ORD-0003436,2025-01-12,2024-12-10,T-01,PSN,P-038692,accidental_purchase,9.9365,2.9809,6.9555
RFD-000242,ORD-0003463,2024-12-12,2024-12-10,T-01,XBOX,P-016294,player_request,49.7219,14.9166,34.8053
RFD-000243,ORD-0003494,2025-01-20,2024-12-11,T-01,STEAM,P-022493,price_adjustment,16.4643,4.9393,11.525
RFD-000244,ORD-0003530,2024-12-29,2024-12-12,T-01,STEAM,P-007715,partial_goodwill,12.5069,3.7521,8.7548
RFD-000245,ORD-0003557,2024-12-15,2024-12-12,T-04,STEAM,P-012463,price_adjustment,10.1849,3.0555,7.1294
RFD-000246,ORD-0003563,2025-02-21,2024-12-12,T-01,XBOX,P-035377,platform_policy,19.9911,5.9973,13.9938
RFD-000247,ORD-0003603,2025-01-11,2024-12-13,T-01,XBOX,P-016528,price_adjustment,21.5015,6.4504,15.051
RFD-000248,ORD-0003613,2024-12-16,2024-12-13,T-01,STEAM,P-027707,price_adjustment,13.7881,4.1364,9.6517
RFD-000249,ORD-0003625,2025-01-22,2024-12-13,T-01,EPIC,P-022978,price_adjustment,4.3862,0.5263,3.8599
RFD-000250,ORD-0003638,2025-01-22,2024-12-13,T-01,STEAM,P-017404,partial_goodwill,25.5458,7.6637,17.8821
RFD-000251,ORD-0003693,2024-12-31,2024-12-14,T-01,STEAM,P-008458,partial_goodwill,5.0057,1.5017,3.504
RFD-000252,ORD-0003729,2024-12-19,2024-12-14,T-01,PSN,P-018293,platform_policy,20.0427,6.0128,14.0299
RFD-000253,ORD-0003735,2025-01-12,2024-12-14,T-01,PSN,P-039139,price_adjustment,8.8715,2.6615,6.2101
RFD-000254,ORD-0003737,2025-01-23,2024-12-14,T-01,PSN,P-015497,price_adjustment,1.2076,0.3623,0.8453
RFD-000255,ORD-0003745,2024-12-17,2024-12-14,T-04,EPIC,P-001212,partial_goodwill,4.9044,0.5885,4.3159
RFD-000256,ORD-0003759,2025-01-24,2024-12-15,T-01,STEAM,P-023980,price_adjustment,49.9414,14.9824,34.959
RFD-000257,ORD-0003826,2024-12-23,2024-12-15,T-01,NSW,P-009218,partial_goodwill,8.8715,2.6615,6.2101
RFD-000258,ORD-0003847,2024-12-24,2024-12-15,T-01,PSN,P-032081,accidental_purchase,50.6792,15.2038,35.4754
RFD-000259,ORD-0003867,2024-12-24,2024-12-16,T-04,STEAM,P-039121,partial_goodwill,29.9269,8.9781,20.9489
RFD-000260,ORD-0003886,2024-12-25,2024-12-16,T-01,STEAM,P-027874,player_request,77.7561,23.3268,54.4293
RFD-000261,ORD-0003907,2025-01-14,2024-12-16,T-01,STEAM,P-023011,price_adjustment,16.4741,4.9422,11.5319
RFD-000262,ORD-0003908,2025-02-02,2024-12-16,T-01,EPIC,P-016375,platform_policy,10.0156,1.2019,8.8138
RFD-000263,ORD-0003922,2025-02-26,2024-12-17,T-01,STEAM,P-034430,player_request,15.0552,4.5166,10.5386
RFD-000264,ORD-0003923,2025-01-26,2024-12-17,T-01,PSN,P-017489,price_adjustment,4.4134,1.324,3.0894
RFD-000265,ORD-0003932,2025-02-26,2024-12-17,T-04,XBOX,P-005794,platform_policy,29.721,8.9163,20.8047
RFD-000266,ORD-0003942,2024-12-25,2024-12-17,T-01,STEAM,P-025927,price_adjustment,2.403,0.7209,1.6821
RFD-000267,ORD-0003948,2025-01-26,2024-12-17,T-01,STEAM,P-041659,partial_goodwill,12.5757,3.7727,8.803
RFD-000268,ORD-0003952,2025-02-26,2024-12-17,T-01,STEAM,P-031102,platform_policy,17.5877,5.2763,12.3114
RFD-000269,ORD-0003979,2025-01-04,2024-12-18,T-04,PSN,P-006907,partial_goodwill,2.4973,0.7492,1.7481
RFD-000270,ORD-0003981,2025-01-27,2024-12-18,T-04,STEAM,P-022093,price_adjustment,5.0543,1.5163,3.538
RFD-000271,ORD-0003992,2024-12-26,2024-12-18,T-01,XBOX,P-004593,partial_goodwill,38.7988,11.6396,27.1592
RFD-000272,ORD-0003999,2024-12-26,2024-12-18,T-01,XBOX,P-036058,price_adjustment,25.1122,7.5337,17.5785
RFD-000273,ORD-0004004,2024-12-21,2024-12-18,T-01,PSN,P-027077,partial_goodwill,17.5839,5.2752,12.3087
RFD-000274,ORD-0004012,2024-12-21,2024-12-18,T-01,PSN,P-041614,price_adjustment,25.1638,7.5492,17.6147
RFD-000275,ORD-0004029,2024-12-21,2024-12-18,T-01,XBOX,P-012265,price_adjustment,11.3396,3.4019,7.9377
RFD-000276,ORD-0004047,2024-12-28,2024-12-19,T-01,PSN,P-031173,accidental_purchase,27.6152,8.2846,19.3307
RFD-000277,ORD-0004054,2024-12-22,2024-12-19,T-01,STEAM,P-041033,price_adjustment,25.7166,7.715,18.0016
RFD-000278,ORD-0004055,2025-02-05,2024-12-19,T-04,STEAM,P-040901,player_request,29.9944,8.9983,20.9961
RFD-000279,ORD-0004058,2024-12-27,2024-12-19,T-01,XBOX,P-036163,price_adjustment,32.6073,9.7822,22.8251
RFD-000280,ORD-0004071,2025-01-28,2024-12-19,T-01,PSN,P-010806,partial_goodwill,3.316,0.9948,2.3212
RFD-000281,ORD-0004130,2025-01-29,2024-12-20,T-01,PSN,P-002734,partial_goodwill,2.5129,0.7539,1.7591
RFD-000282,ORD-0004135,2024-12-28,2024-12-20,T-04,EPIC,P-034474,partial_goodwill,3.2583,0.391,2.8673
RFD-000283,ORD-0004153,2024-12-23,2024-12-20,T-01,PSN,P-005465,partial_goodwill,3.7848,1.1354,2.6494
RFD-000284,ORD-0004164,2024-12-29,2024-12-20,T-01,EPIC,P-009843,accidental_purchase,50.2489,6.0299,44.219
RFD-000285,ORD-0004185,2025-01-18,2024-12-20,T-01,STEAM,P-026735,partial_goodwill,16.6345,4.9903,11.6441
RFD-000286,ORD-0004187,2025-01-03,2024-12-20,T-01,EPIC,P-004911,accidental_purchase,73.2412,8.7889,64.4523
RFD-000287,ORD-0004190,2025-01-10,2024-12-20,T-01,STEAM,P-042920,platform_policy,27.7851,8.3355,19.4496
RFD-000288,ORD-0004216,2025-03-02,2024-12-21,T-01,PSN,P-004934,platform_policy,68.0538,20.4161,47.6377
RFD-000289,ORD-0004230,2025-01-07,2024-12-21,T-01,STEAM,P-031236,partial_goodwill,22.4358,6.7307,15.705
RFD-000290,ORD-0004252,2025-01-24,2024-12-22,T-01,STEAM,P-029772,player_request,50.4076,15.1223,35.2853
RFD-000291,ORD-0004257,2025-03-03,2024-12-22,T-01,STEAM,P-017457,player_request,50.366,15.1098,35.2562
RFD-000292,ORD-0004259,2024-12-25,2024-12-22,T-01,EPIC,P-040536,partial_goodwill,3.3139,0.3977,2.9162
RFD-000293,ORD-0004290,2024-12-25,2024-12-22,T-01,EPIC,P-030864,price_adjustment,15.0677,1.8081,13.2595
RFD-000294,ORD-0004311,2024-12-25,2024-12-22,T-01,STEAM,P-009992,partial_goodwill,6.3652,1.9095,4.4556
RFD-000295,ORD-0004326,2024-12-31,2024-12-22,T-01,STEAM,P-007238,platform_policy,22.6594,6.7978,15.8616
RFD-000296,ORD-0004363,2024-12-26,2024-12-23,T-01,EPIC,P-041990,partial_goodwill,5.0402,0.6048,4.4354
RFD-000297,ORD-0004375,2025-01-21,2024-12-23,T-04,STEAM,P-016280,partial_goodwill,2.5959,0.7788,1.8171
RFD-000298,ORD-0004382,2025-02-01,2024-12-23,T-01,PSN,P-019478,price_adjustment,5.8186,1.7456,4.073
RFD-000299,ORD-0004398,2024-12-31,2024-12-23,T-01,STEAM,P-037193,price_adjustment,13.7887,4.1366,9.6521
RFD-000300,ORD-0004435,2025-01-10,2024-12-24,T-01,PSN,P-041323,price_adjustment,2.3962,0.7189,1.6773
RFD-000301,ORD-0004444,2025-01-10,2024-12-24,T-01,PSN,P-001286,price_adjustment,3.2981,0.9894,2.3087
RFD-000302,ORD-0004456,2025-01-10,2024-12-24,T-01,EPIC,P-022063,partial_goodwill,15.8368,1.9004,13.9364
RFD-000303,ORD-0004458,2024-12-27,2024-12-24,T-04,STEAM,P-015132,price_adjustment,2.4684,0.7405,1.7279
RFD-000304,ORD-0004461,2025-01-10,2024-12-24,T-01,XBOX,P-001969,price_adjustment,3.3142,0.9943,2.3199
RFD-000305,ORD-0004469,2025-01-02,2024-12-24,T-01,STEAM,P-006701,platform_policy,4.992,1.4976,3.4944
RFD-000306,ORD-0004480,2025-01-01,2024-12-24,T-04,XBOX,P-010186,price_adjustment,1.1999,0.36,0.8399
RFD-000307,ORD-0004492,2025-01-10,2024-12-24,T-01,STEAM,P-037864,price_adjustment,3.2981,0.9894,2.3087
RFD-000308,ORD-0004494,2025-01-22,2024-12-24,T-01,PSN,P-005655,partial_goodwill,19.9284,5.9785,13.9499
RFD-000309,ORD-0004506,2024-12-30,2024-12-25,T-01,EPIC,P-015610,accidental_purchase,68.1393,8.1767,59.9625
RFD-000310,ORD-0004507,2025-01-02,2024-12-25,T-01,PSN,P-010382,partial_goodwill,16.4943,4.9483,11.546
RFD-000311,ORD-0004514,2025-01-02,2024-12-25,T-01,XBOX,P-031457,price_adjustment,4.9901,1.497,3.4931
RFD-000312,ORD-0004515,2025-01-11,2024-12-25,T-01,EPIC,P-022653,partial_goodwill,2.5064,0.3008,2.2056
RFD-000313,ORD-0004556,2025-01-08,2024-12-25,T-04,XBOX,P-013213,player_request,10.4447,3.1334,7.3113
RFD-000314,ORD-0004558,2025-01-11,2024-12-25,T-01,PSN,P-040341,price_adjustment,5.0642,1.5192,3.5449
RFD-000315,ORD-0004599,2025-01-12,2024-12-26,T-01,STEAM,P-041471,price_adjustment,13.8962,4.1689,9.7274
RFD-000316,ORD-0004629,2024-12-30,2024-12-27,T-01,STEAM,P-039067,partial_goodwill,3.1884,0.9565,2.2319
RFD-000317,ORD-0004636,2025-01-13,2024-12-27,T-04,STEAM,P-003880,price_adjustment,9.8461,2.9538,6.8923
RFD-000318,ORD-0004640,2025-01-13,2024-12-27,T-01,STEAM,P-023637,partial_goodwill,12.4969,3.7491,8.7478
RFD-000319,ORD-0004645,2024-12-30,2024-12-27,T-01,PSN,P-022466,partial_goodwill,53.1779,15.9534,37.2245
RFD-000320,ORD-0004650,2025-01-13,2024-12-27,T-01,EPIC,P-025725,price_adjustment,8.7528,1.0503,7.7025
RFD-000321,ORD-0004651,2025-01-04,2024-12-27,T-01,EPIC,P-030635,price_adjustment,5.7755,0.6931,5.0824
RFD-000322,ORD-0004661,2025-01-17,2024-12-27,T-01,PSN,P-041453,platform_policy,50.2254,15.0676,35.1578
RFD-000323,ORD-0004675,2025-01-25,2024-12-27,T-01,PSN,P-036260,partial_goodwill,25.1127,7.5338,17.5789
RFD-000324,ORD-0004697,2025-01-10,2024-12-27,T-01,STEAM,P-032989,accidental_purchase,26.5871,7.9761,18.611
RFD-000325,ORD-0004698,2025-01-05,2024-12-27,T-04,XBOX,P-032393,accidental_purchase,4.8353,1.4506,3.3847
RFD-000326,ORD-0004702,2024-12-30,2024-12-27,T-01,PSN,P-030362,price_adjustment,24.9839,7.4952,17.4887
RFD-000327,ORD-0004743,2025-01-04,2024-12-27,T-01,STEAM,P-014271,price_adjustment,12.6094,3.7828,8.8266
RFD-000328,ORD-0004749,2025-02-14,2024-12-28,T-01,EPIC,P-002321,player_request,50.2976,6.0357,44.2619
RFD-000329,ORD-0004769,2025-01-26,2024-12-28,T-01,EPIC,P-006248,partial_goodwill,3.7441,0.4493,3.2948
RFD-000330,ORD-0004774,2025-01-26,2024-12-28,T-01,PSN,P-000774,price_adjustment,24.9839,7.4952,17.4887
RFD-000331,ORD-0004796,2025-02-06,2024-12-28,T-01,PSN,P-038412,partial_goodwill,24.1731,7.2519,16.9212
RFD-000332,ORD-0004798,2025-01-26,2024-12-28,T-04,STEAM,P-021538,price_adjustment,2.4759,0.7428,1.7332
RFD-000333,ORD-0004815,2025-01-06,2024-12-28,T-01,PSN,P-015841,player_request,16.9255,5.0777,11.8479
RFD-000334,ORD-0004830,2025-01-11,2024-12-28,T-01,STEAM,P-025841,player_request,50.2976,15.0893,35.2083
RFD-000335,ORD-0004832,2025-01-26,2024-12-28,T-01,STEAM,P-026789,partial_goodwill,8.8317,2.6495,6.1822
RFD-000336,ORD-0004837,2025-01-01,2024-12-29,T-04,PSN,P-017672,price_adjustment,20.1245,6.0374,14.0872
RFD-000337,ORD-0004853,2025-01-19,2024-12-29,T-01,STEAM,P-040765,accidental_purchase,9.6616,2.8985,6.7631
RFD-000338,ORD-0004878,2025-02-15,2024-12-29,T-01,PSN,P-044141,platform_policy,104.9442,31.4833,73.4609
RFD-000339,ORD-0004883,2025-01-01,2024-12-29,T-04,XBOX,P-028875,price_adjustment,12.6662,3.7999,8.8663
RFD-000340,ORD-0004901,2025-01-27,2024-12-29,T-01,PSN,P-013994,price_adjustment,5.806,1.7418,4.0642
RFD-000341,ORD-0004912,2025-01-27,2024-12-29,T-04,STEAM,P-007905,price_adjustment,2.6089,0.7827,1.8262
RFD-000342,ORD-0004926,2025-02-01,2024-12-30,T-01,EPIC,P-010177,accidental_purchase,50.5401,6.0648,44.4753
RFD-000343,ORD-0004927,2025-01-02,2024-12-30,T-01,STEAM,P-018417,price_adjustment,8.7511,2.6253,6.1258
RFD-000344,ORD-0004934,2025-01-07,2024-12-30,T-01,EPIC,P-008476,price_adjustment,20.7027,2.4843,18.2184
RFD-000345,ORD-0004941,2025-01-28,2024-12-30,T-04,EPIC,P-020319,partial_goodwill,1.2395,0.1487,1.0907
RFD-000346,ORD-0004947,2025-01-04,2024-12-30,T-04,EPIC,P-043466,player_request,34.8485,4.1818,30.6667
RFD-000347,ORD-0004950,2025-01-08,2024-12-30,T-04,XBOX,P-008942,accidental_purchase,34.7477,10.4243,24.3234
RFD-000348,ORD-0004959,2025-01-04,2024-12-30,T-01,STEAM,P-035636,platform_policy,101.0803,30.3241,70.7562
RFD-000349,ORD-0004965,2025-01-02,2024-12-30,T-04,PSN,P-009469,price_adjustment,9.8423,2.9527,6.8896
RFD-000350,ORD-0004969,2025-02-08,2024-12-30,T-01,XBOX,P-000476,price_adjustment,22.4967,6.749,15.7477
RFD-000351,ORD-0004971,2025-01-02,2024-12-31,T-01,XBOX,P-003699,accidental_purchase,50.4346,15.1304,35.3042
RFD-000352,ORD-0004988,2025-01-09,2024-12-31,T-01,STEAM,P-040137,player_request,17.4744,5.2423,12.2321
RFD-000353,ORD-0004991,2025-01-29,2024-12-31,T-04,XBOX,P-026002,partial_goodwill,14.4852,4.3456,10.1396
RFD-000354,ORD-0005011,2025-03-13,2025-01-01,T-01,EPIC,P-008967,accidental_purchase,50.0067,6.0008,44.0059
RFD-000355,ORD-0005013,2025-01-04,2025-01-01,T-01,STEAM,P-025554,partial_goodwill,15.1495,4.5448,10.6046
RFD-000356,ORD-0005023,2025-02-03,2025-01-01,T-01,STEAM,P-024490,player_request,50.0067,15.002,35.0047
RFD-000357,ORD-0005030,2025-01-04,2025-01-01,T-01,EPIC,P-026679,partial_goodwill,18.3328,2.1999,16.1328
RFD-000358,ORD-0005042,2025-01-15,2025-01-01,T-04,STEAM,P-020486,player_request,9.9336,2.9801,6.9535
RFD-000359,ORD-0005051,2025-03-13,2025-01-01,T-04,STEAM,P-013904,accidental_purchase,59.6613,17.8984,41.7629
RFD-000360,ORD-0005098,2025-01-05,2025-01-02,T-01,XBOX,P-031023,price_adjustment,4.386,1.3158,3.0702
RFD-000361,ORD-0005154,2025-02-12,2025-01-03,T-01,STEAM,P-033981,price_adjustment,4.8519,1.4556,3.3963
RFD-000362,ORD-0005174,2025-01-20,2025-01-03,T-01,PSN,P-027904,partial_goodwill,12.544,3.7632,8.7808
RFD-000363,ORD-0005187,2025-01-12,2025-01-04,T-04,STEAM,P-020536,partial_goodwill,2.4287,0.7286,1.7001
RFD-000364,ORD-0005196,2025-01-12,2025-01-04,T-04,PSN,P-035677,price_adjustment,13.3742,4.0123,9.3619
RFD-000365,ORD-0005200,2025-01-21,2025-01-04,T-04,PSN,P-034430,price_adjustment,8.2245,2.4674,5.7572
RFD-000366,ORD-0005209,2025-01-13,2025-01-04,T-01,EPIC,P-010179,accidental_purchase,5.0128,0.6015,4.4112
RFD-000367,ORD-0005223,2025-02-13,2025-01-04,T-01,STEAM,P-021641,partial_goodwill,1.6509,0.4953,1.1556
RFD-000368,ORD-0005239,2025-01-21,2025-01-04,T-01,STEAM,P-012176,price_adjustment,12.1415,3.6425,8.4991
RFD-000369,ORD-0005242,2025-01-18,2025-01-04,T-01,STEAM,P-012747,player_request,17.5797,5.2739,12.3058
RFD-000370,ORD-0005243,2025-02-21,2025-01-04,T-01,EPIC,P-029905,player_request,20.061,2.4073,17.6537
RFD-000371,ORD-0005244,2025-01-25,2025-01-04,T-01,PSN,P-043804,platform_policy,17.5743,5.2723,12.302
RFD-000372,ORD-0005257,2025-03-16,2025-01-04,T-04,STEAM,P-043948,accidental_purchase,44.9091,13.4727,31.4364
RFD-000373,ORD-0005277,2025-01-07,2025-01-04,T-04,STEAM,P-018559,partial_goodwill,2.4287,0.7286,1.7001
RFD-000374,ORD-0005354,2025-01-08,2025-01-06,T-01,STEAM,P-021691,accidental_purchase,117.5785,35.2735,82.3049
RFD-000375,ORD-0005361,2025-01-15,2025-01-06,T-01,PSN,P-031006,player_request,29.9671,8.9901,20.9769
RFD-000376,ORD-0005373,2025-02-04,2025-01-06,T-01,PSN,P-034569,price_adjustment,7.1854,2.1556,5.0298
RFD-000377,ORD-0005387,2025-02-16,2025-01-07,T-01,STEAM,P-026049,partial_goodwill,3.2971,0.9891,2.308
RFD-000378,ORD-0005413,2025-01-24,2025-01-07,T-04,PSN,P-004182,partial_goodwill,7.2657,2.1797,5.086
RFD-000379,ORD-0005434,2025-01-10,2025-01-07,T-04,XBOX,P-039675,price_adjustment,7.4765,2.2429,5.2335
RFD-000380,ORD-0005442,2025-01-12,2025-01-07,T-01,STEAM,P-019083,player_request,60.1014,18.0304,42.071
RFD-000381,ORD-0005471,2025-01-16,2025-01-08,T-01,XBOX,P-032863,partial_goodwill,8.7742,2.6323,6.1419
RFD-000382,ORD-0005481,2025-02-10,2025-01-08,T-01,XBOX,P-013350,platform_policy,96.7089,29.0127,67.6962
RFD-000383,ORD-0005482,2025-02-17,2025-01-08,T-01,XBOX,P-013791,price_adjustment,4.3821,1.3146,3.0675
RFD-000384,ORD-0005490,2025-01-16,2025-01-08,T-01,STEAM,P-042479,price_adjustment,33.0705,9.9211,23.1493
RFD-000385,ORD-0005495,2025-01-29,2025-01-08,T-01,XBOX,P-039500,player_request,9.6633,2.899,6.7643
RFD-000386,ORD-0005513,2025-02-17,2025-01-08,T-01,PSN,P-039623,partial_goodwill,16.5292,4.9588,11.5704
RFD-000387,ORD-0005533,2025-03-21,2025-01-09,T-01,XBOX,P-001592,accidental_purchase,9.6296,2.8889,6.7407
RFD-000388,ORD-0005538,2025-02-11,2025-01-09,T-01,XBOX,P-022973,player_request,10.0455,3.0137,7.0319
RFD-000389,ORD-0005540,2025-01-26,2025-01-09,T-01,STEAM,P-026398,price_adjustment,13.7709,4.1313,9.6396
RFD-000390,ORD-0005548,2025-01-18,2025-01-09,T-01,NSW,P-019508,platform_policy,105.5531,31.6659,73.8872
RFD-000391,ORD-0005552,2025-01-11,2025-01-09,T-01,STEAM,P-002518,platform_policy,65.117,19.5351,45.5819
RFD-000392,ORD-0005581,2025-01-13,2025-01-10,T-04,XBOX,P-014809,price_adjustment,20.1232,6.037,14.0863
RFD-000393,ORD-0005582,2025-02-08,2025-01-10,T-01,STEAM,P-009340,partial_goodwill,29.0557,8.7167,20.339
RFD-000394,ORD-0005585,2025-01-19,2025-01-10,T-01,STEAM,P-031822,platform_policy,101.4962,30.4489,71.0473
RFD-000395,ORD-0005600,2025-02-08,2025-01-10,T-01,EPIC,P-002908,partial_goodwill,9.0474,1.0857,7.9617
RFD-000396,ORD-0005623,2025-01-27,2025-01-10,T-01,STEAM,P-021388,partial_goodwill,4.9989,1.4997,3.4992
RFD-000397,ORD-0005635,2025-01-15,2025-01-10,T-04,XBOX,P-037545,player_request,29.8737,8.9621,20.9116
RFD-000398,ORD-0005646,2025-01-27,2025-01-10,T-04,PSN,P-000995,price_adjustment,6.735,2.0205,4.7145
RFD-000399,ORD-0005672,2025-01-14,2025-01-11,T-01,STEAM,P-033837,partial_goodwill,7.4335,2.23,5.2034
RFD-000400,ORD-0005680,2025-02-20,2025-01-11,T-01,NSW,P-043855,partial_goodwill,5.5959,1.6788,3.9171
RFD-000401,ORD-0005692,2025-02-01,2025-01-11,T-01,PSN,P-009751,platform_policy,49.8765,14.963,34.9136
RFD-000402,ORD-0005700,2025-01-14,2025-01-11,T-01,EPIC,P-031630,price_adjustment,18.0737,2.1688,15.9048
RFD-000403,ORD-0005706,2025-02-20,2025-01-11,T-01,STEAM,P-041501,partial_goodwill,4.9989,1.4997,3.4992
RFD-000404,ORD-0005707,2025-02-09,2025-01-11,T-04,XBOX,P-024141,partial_goodwill,7.3391,2.2017,5.1374
RFD-000405,ORD-0005718,2025-01-20,2025-01-11,T-01,STEAM,P-008389,accidental_purchase,96.8621,29.0586,67.8035
RFD-000406,ORD-0005724,2025-01-19,2025-01-11,T-01,STEAM,P-008223,price_adjustment,1.6463,0.4939,1.1524
RFD-000407,ORD-0005771,2025-01-20,2025-01-12,T-04,STEAM,P-013067,price_adjustment,8.7107,2.6132,6.0975
RFD-000408,ORD-0005780,2025-01-20,2025-01-12,T-04,STEAM,P-028710,partial_goodwill,2.4219,0.7266,1.6953
RFD-000409,ORD-0005790,2025-01-20,2025-01-12,T-04,STEAM,P-030606,price_adjustment,9.9929,2.9979,6.995
RFD-000410,ORD-0005806,2025-01-15,2025-01-12,T-01,STEAM,P-038199,partial_goodwill,25.0344,7.5103,17.5241
RFD-000411,ORD-0005811,2025-01-17,2025-01-12,T-04,NSW,P-041579,platform_policy,40.2464,12.0739,28.1725
RFD-000412,ORD-0005823,2025-03-25,2025-01-13,T-04,PSN,P-044119,player_request,29.9283,8.9785,20.9498
RFD-000413,ORD-0005824,2025-02-11,2025-01-13,T-01,PSN,P-007841,price_adjustment,5.008,1.5024,3.5056
RFD-000414,ORD-0005825,2025-01-30,2025-01-13,T-01,STEAM,P-029170,price_adjustment,3.296,0.9888,2.3072
RFD-000415,ORD-0005842,2025-03-02,2025-01-13,T-01,PSN,P-007992,accidental_purchase,72.4489,21.7347,50.7142
RFD-000416,ORD-0005881,2025-02-12,2025-01-14,T-01,NSW,P-028344,price_adjustment,1.6476,0.4943,1.1533
RFD-000417,ORD-0005902,2025-01-17,2025-01-14,T-01,PSN,P-020133,price_adjustment,5.7916,1.7375,4.0541
RFD-000418,ORD-0005919,2025-03-03,2025-01-14,T-01,STEAM,P-004074,accidental_purchase,50.1174,15.0352,35.0822
RFD-000419,ORD-0005920,2025-01-17,2025-01-14,T-01,XBOX,P-019949,partial_goodwill,3.2898,0.987,2.3029
RFD-000420,ORD-0005984,2025-02-17,2025-01-15,T-01,PSN,P-016554,player_request,50.1673,15.0502,35.1171
RFD-000421,ORD-0005998,2025-03-04,2025-01-15,T-01,STEAM,P-010747,player_request,4.9916,1.4975,3.4941
RFD-000422,ORD-0006005,2025-01-24,2025-01-16,T-01,STEAM,P-005818,partial_goodwill,12.55,3.765,8.785
RFD-000423,ORD-0006007,2025-03-05,2025-01-16,T-01,NSW,P-011242,platform_policy,65.23,19.569,45.661
RFD-000424,ORD-0006016,2025-01-25,2025-01-16,T-01,PSN,P-030625,player_request,9.9517,2.9855,6.9662
RFD-000425,ORD-0006028,2025-02-25,2025-01-16,T-04,EPIC,P-042479,partial_goodwill,4.93,0.5916,4.3384
RFD-000426,ORD-0006034,2025-01-18,2025-01-16,T-01,PSN,P-004305,accidental_purchase,50.19,15.057,35.133
RFD-000427,ORD-0006059,2025-01-25,2025-01-17,T-01,EPIC,P-040386,partial_goodwill,3.7716,0.4526,3.319
RFD-000428,ORD-0006130,2025-02-26,2025-01-17,T-01,STEAM,P-020392,price_adjustment,19.76,5.928,13.832
RFD-000429,ORD-0006138,2025-02-03,2025-01-17,T-01,XBOX,P-014998,partial_goodwill,16.4448,4.9334,11.5114
RFD-000430,ORD-0006161,2025-02-27,2025-01-18,T-04,PSN,P-044588,partial_goodwill,4.8017,1.4405,3.3612
RFD-000431,ORD-0006166,2025-02-08,2025-01-18,T-01,XBOX,P-035101,accidental_purchase,49.9278,14.9784,34.9495
